scenario_key,importer,commodity,year,shock_rank,baseline_imports,supplier_count,largest_supplier_share,top3_supplier_share,top5_supplier_share,HHI,entropy,normalized_entropy,import_dependence,calorie_share,protein_share,lost_supply,shock_loss_share,remaining_import_share,replacement_rate,total_replacement,tier1_replacement,tier2_replacement,tier3_replacement,tier1_replacement_share,tier2_replacement_share,tier3_replacement_share,unreplaced_supply,unreplaced_loss_share,residual_import_share,new_origin_share,new_origin_required,historical_supplier_required,type,resilience_profile,capacity_status
149_Sunflower Oil_2015_R1,149,Sunflower Oil,2015,1,16080.05,7.0,0.8759301121576115,0.985116339812376,0.9958855849328824,0.7734096123259243,0.5136863021864781,0.2639825391916779,,,,14085.0,0.8759301121576115,0.1240698878423884,1.0,14085.0,14085.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
149_Sunflower Oil_2016_R1,149,Sunflower Oil,2016,1,42757.74,10.0,0.9138443706332467,0.9693274246955054,0.9889346349924012,0.8371856715464212,0.426406475139426,0.1851859792008688,,,,39073.92,0.9138443706332467,0.0861556293667532,1.0,39073.92,39073.92,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
149_Sunflower Oil_2017_R1,149,Sunflower Oil,2017,1,66139.11,11.0,0.7822380736601989,0.9765477642502294,0.9940121661752024,0.6351604975677307,0.7393239913287514,0.3083220521411479,,,,51736.53,0.7822380736601989,0.217761926339801,1.0,51736.53,51736.53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
149_Sunflower Oil_2018_R1,149,Sunflower Oil,2018,1,75377.38,13.0,0.6667371564254422,0.9618429295366858,0.9896090843168068,0.5103684293590253,0.9282937860862306,0.3619150543404641,,,,50256.9,0.6667371564254422,0.3332628435745578,1.0,50256.9,50256.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
149_Sunflower Oil_2019_R1,149,Sunflower Oil,2019,1,95444.27,14.0,0.9522532887516454,0.9823610154910296,0.9928890440463318,0.9073136861219782,0.2727310508494194,0.1033441175335058,,,,90887.12,0.9522532887516454,0.0477467112483546,1.0,90887.12,90887.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
149_Sunflower Oil_2020_R1,149,Sunflower Oil,2020,1,107281.55,9.0,0.8203967970261429,0.9819724826869112,0.9952918279051708,0.6948307374425804,0.6020564145299745,0.2740076825737453,,,,88013.44,0.8203967970261429,0.1796032029738571,1.0,88013.44,88013.44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
149_Sunflower Oil_2021_R1,149,Sunflower Oil,2021,1,139366.29,9.0,0.8499837371002701,0.9826031101208188,0.9985487882327928,0.7367858312393754,0.5395137355522254,0.2455432827018068,,,,118459.08,0.8499837371002701,0.1500162628997299,1.0,118459.08,118459.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
149_Sunflower Oil_2022_R1,149,Sunflower Oil,2022,1,86067.67,8.0,0.8747117239260688,0.9827632141081544,0.9958286311224642,0.7724044322463522,0.5101223862158367,0.2453170122800107,,,,75284.4,0.8747117239260688,0.1252882760739312,1.0,75284.4,75284.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
149_Wheat_2010_R1,149,Wheat,2010,1,1206.0,3.0,0.7761194029850746,1.0,1.0,0.6521139465744797,0.5372455986006288,0.4890220181789086,,,,936.0,0.7761194029850746,0.2238805970149253,,,,,,,,,936.0,0.7761194029850746,0.22388059701492535,,0,0,capacity_history_insufficient,,capacity_history_insufficient
149_Wheat_2011_R1,149,Wheat,2011,1,824.0,2.0,0.9854368932038836,1.0000000000000002,1.0000000000000002,0.9712979545668774,0.0760477677629442,0.1097137374222752,,,,812.0,0.9854368932038836,0.0145631067961164,1.0,812.0,0.0,0.0,812.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,Type C,New-origin dependent,capacity_available
149_Wheat_2012_R1,149,Wheat,2012,1,4765.0,2.0,0.9991605456453304,0.9999999999999998,0.9999999999999998,0.998322500657888,0.0067847543423245,0.0097883314433215,,,,4761.0,0.9991605456453304,0.0008394543546694,1.0,4761.0,4761.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
149_Wheat_2013_R1,149,Wheat,2013,1,67803.0,2.0,0.9999557541701696,1.0000000000000002,1.0000000000000002,0.999911512255726,0.0004878424542642,0.000703807889502,,,,67800.0,0.9999557541701696,4.424582983053593e-05,1.0,67800.0,25928.0,0.0,41872.0,0.3824188790560472,0.0,0.6175811209439528,0.0,0.0,1.0,0.6175811209439528,1,1,Type C,New-origin dependent,capacity_available
149_Wheat_2014_R1,149,Wheat,2014,1,137214.15,4.0,0.9999390004602297,0.999999854242438,1.0000000000000002,0.999878008239698,0.0006585804976042,0.0004750654089599,,,,137205.78,0.9999390004602297,6.099953977045658e-05,1.0,137205.78,0.0,0.0,137205.78,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,Type C,New-origin dependent,capacity_available
149_Wheat_2015_R1,149,Wheat,2015,1,103704.91,2.0,0.9999853430276348,1.0,1.0,0.9999706864849232,0.0001777976795729,0.0002565078306014,,,,103703.39,0.9999853430276348,1.4656972365134637e-05,1.0,103703.39,103703.39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
149_Wheat_2016_R1,149,Wheat,2016,1,217105.05,5.0,0.9680167734467716,0.9999990327263232,1.0,0.9380792796604468,0.1415917656881495,0.0879759104680262,,,,210161.33,0.9680167734467716,0.0319832265532284,1.0,210161.33,210161.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
149_Wheat_2017_R1,149,Wheat,2017,1,199626.49,4.0,0.9904031273605022,0.9999997495322388,1.0,0.9809904325380188,0.0541529531794158,0.0390630985007177,,,,197710.7,0.9904031273605022,0.0095968726394978,1.0,197710.7,197710.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
149_Wheat_2018_R1,149,Wheat,2018,1,126157.31,4.0,0.9999717019964997,0.9999978598148616,1.0000000000000002,0.9999434053528418,0.0003410840724601,0.0002460401499322,,,,126153.74,0.9999717019964997,2.8298003500459856e-05,1.0,126153.74,126153.74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
149_Wheat_2019_R1,149,Wheat,2019,1,198953.68,5.0,0.9897952126344184,0.9999986931631524,1.0,0.9797576993457572,0.0628979679223487,0.0390807047829651,,,,196923.4,0.9897952126344184,0.0102047873655817,1.0,196923.4,196923.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
149_Wheat_2020_R1,149,Wheat,2020,1,373195.19000000006,3.0,0.9985911126024962,0.9999999999999998,0.9999999999999998,0.9971861925669124,0.0106647780212707,0.0097074992982283,,,,372669.4,0.9985911126024962,0.0014088873975037,1.0,372669.4,372669.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
149_Wheat_2021_R1,149,Wheat,2021,1,265285.38,2.0,0.9999987560565908,1.0,1.0,0.9999975121162764,1.81581198825622e-05,2.619662950643977e-05,,,,265285.05,0.9999987560565908,1.2439434092792467e-06,1.0,265285.05,265285.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
149_Wheat_2022_R1,149,Wheat,2022,1,90962.62,3.0,0.9999965920066948,1.0000000000000002,1.0000000000000002,0.9999931840358932,4.679819285973294e-05,4.259755087617689e-05,,,,90962.31,0.9999965920066948,3.4079933053376976e-06,1.0,90962.31,90962.31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Maize_2010_R1,150,Maize,2010,1,2911583.0,33.0,0.5550475463004146,0.787727844268908,0.9459218576286508,0.3498595582258445,1.4618514330825427,0.4180890237999152,0.0265727170236753,0.0128756380853739,0.0083402071304188,1616067.0,0.5550475463004146,0.4449524536995853,,,,,,,,,1616067.0,0.5550475463004146,0.44495245369958536,,0,0,capacity_history_insufficient,,capacity_history_insufficient
150_Maize_2011_R1,150,Maize,2011,1,3482565.0,37.0,0.3235638100078534,0.5770091871939216,0.8084589950223467,0.1700974018634309,2.108236265940411,0.583850510297693,0.0005799030326076,0.0132126851187465,0.0086175284195086,1126832.0,0.3235638100078534,0.6764361899921466,1.0,1126832.0,1126832.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Maize_2012_R1,150,Maize,2012,1,4027713.0,37.0,0.3103959989204792,0.6432456830960894,0.834595215696848,0.178667706873428,2.004212495748789,0.5550423865163783,-0.1026389368504305,0.0137657812744106,0.0088844110642974,1250186.0,0.3103959989204792,0.6896040010795208,1.0,1250186.0,1250186.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Maize_2013_R1,150,Maize,2013,1,4263149.0,35.0,0.3193397650422258,0.7130560062526548,0.8559684402304492,0.1943653724956926,1.9472761629942343,0.5477033835552173,-0.0630003761216485,0.0141043806650975,0.0091659028414298,1361393.0,0.3193397650422258,0.6806602349577742,1.0,1361393.0,1361393.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Maize_2014_R1,150,Maize,2014,1,5263336.97,49.0,0.2906814837659919,0.5770900889136877,0.7106825235246147,0.1535896517376709,2.250257300744836,0.5782017483791004,-0.0549973939143406,0.0144823448394085,0.0094052558782849,1529954.6,0.2906814837659919,0.7093185162340081,1.0,1529954.6,1529954.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Maize_2015_R1,150,Maize,2015,1,4674228.44,51.0,0.3477859246434263,0.7241917919612846,0.8438915043698633,0.2222452638299368,1.8953753183485087,0.4820598610918615,-0.1388401253918495,0.0138823181549379,0.008990000917347,1625630.86,0.3477859246434263,0.6522140753565737,1.0,1625630.86,1625630.86,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Maize_2016_R1,150,Maize,2016,1,4209749.21,51.0,0.2574148971691356,0.6149594502804122,0.7743641716842318,0.1500277479437179,2.2434792525149065,0.5705947979591406,-0.0829390325028811,0.0149856843472357,0.0097007412830603,1083652.16,0.2574148971691356,0.7425851028308643,1.0,1083652.16,1083652.16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Maize_2017_R1,150,Maize,2017,1,5200616.3,57.0,0.4965116038266464,0.7520964255717153,0.8355077224212829,0.2859098219853611,1.824869717158077,0.4513595292931997,-0.055439330543933,0.0146745965514404,0.0094778091679577,2582166.34,0.4965116038266464,0.5034883961733536,1.0,2582166.34,2582166.34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Maize_2018_R1,150,Maize,2018,1,6033770.22,55.0,0.5092252817012313,0.7711713771559567,0.8877132447380469,0.3029707738450856,1.701393616624555,0.4245700414665806,-0.0103850113238624,0.0151865243848663,0.0098003629764065,3072548.34,0.5092252817012313,0.4907747182987687,1.0,3072548.34,3072548.34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Maize_2019_R1,150,Maize,2019,1,6383336.44,62.0,0.6452280494242602,0.8496486815286834,0.9427785918174164,0.4434916811955887,1.309090976648161,0.3171912650559011,-0.1219386642237054,0.0153583965740754,0.0100081146875845,4118707.72,0.6452280494242602,0.3547719505757398,1.0,4118707.72,4118707.72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Maize_2020_R1,150,Maize,2020,1,5945755.99,65.0,0.5091791565432203,0.7857211594046596,0.8870119861746965,0.3062253413473099,1.6696897606493128,0.3999843935637185,-0.1285548039857444,0.0150862819277947,0.0098840866205409,3027455.02,0.5091791565432203,0.4908208434567797,1.0,3027455.02,3027455.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Maize_2021_R1,150,Maize,2021,1,5152924.04,67.0,0.443020700922267,0.7087798678282087,0.8669313685439071,0.2506178004156807,1.7732749441048556,0.4217371172215932,-0.1110256258507427,0.0151832521322516,0.0099355531686358,2282852.02,0.443020700922267,0.5569792990777329,1.0,2282852.02,2282852.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Maize_2022_R1,150,Maize,2022,1,5268696.37,71.0,0.3073618284820614,0.6743670863690325,0.8627008202410413,0.186214820016698,1.9538573562196089,0.458363614575665,-0.0246572613506709,0.0130487278999568,0.0084519572953736,1619396.15,0.3073618284820614,0.6926381715179386,1.0,1619396.15,1619396.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Maize_2023_R1,150,Maize,2023,1,5426574.53,74.0,0.2918417394333659,0.6108324619287961,0.8433881548476585,0.169101751013227,2.067899725895364,0.4804527071768591,-0.0886955725470445,0.0121193367886336,0.007860801978449,1583700.95,0.2918417394333659,0.7081582605666341,1.0,1583700.95,1583700.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Palm Oil_2010_R1,150,Palm Oil,2010,1,1975080.0,22.0,0.5005402312817708,0.9505918747595034,0.9696012313425276,0.4072304744464796,1.136150264319349,0.3675621676062582,0.9922178988326849,0.0083361692683287,9.165062780680047e-05,988607.0,0.5005402312817708,0.4994597687182291,,,,,,,,,988607.0,0.5005402312817708,0.49945976871822917,,0,0,capacity_history_insufficient,,capacity_history_insufficient
150_Palm Oil_2011_R1,150,Palm Oil,2011,1,1742202.0,31.0,0.4184543468553015,0.859724647314146,0.9281438088120664,0.3106365421598567,1.526618911745414,0.4445616191439182,0.9889737065309584,0.0076841188994624,9.167583425009168e-05,729032.0,0.4184543468553015,0.5815456531446985,0.9668299882584028,704850.0,512180.0,0.0,192670.0,0.7266510605093283,0.0,0.2733489394906718,24182.0,0.013880135598512687,0.9861198644014874,0.2642819519582131,0,1,Type D,Structurally constrained,capacity_available
150_Palm Oil_2012_R1,150,Palm Oil,2012,1,2537731.0,29.0,0.4500118412865666,0.860410342940209,0.9264650193420814,0.3395466949026237,1.4440556166003722,0.4288472678107918,0.9906639004149378,0.0081562990977075,9.159186664224217e-05,1142009.0,0.4500118412865666,0.5499881587134334,0.8984211157705412,1026005.0,154116.0,500796.0,371093.0,0.15020979429924805,0.488102884488867,0.3616873212118849,116004.0,0.045711700727933735,0.9542882992720663,0.3249475266832398,0,1,Type D,Structurally constrained,capacity_available
150_Palm Oil_2013_R1,150,Palm Oil,2013,1,2930842.0,33.0,0.4530063374279473,0.8652871768590731,0.9167706754577692,0.3562540787342565,1.377840566037133,0.3940619437583166,1.0429377082799285,0.0085692655294003,9.16590284142988e-05,1327690.0,0.4530063374279473,0.5469936625720526,0.9305590913541564,1235494.0,206025.0,519322.0,510147.0,0.1667551602840645,0.420335509520888,0.4129093301950475,92196.0,0.03145717169332226,0.9685428283066777,0.3842365311179567,0,1,Type D,Structurally constrained,capacity_available
150_Palm Oil_2014_R1,150,Palm Oil,2014,1,2387991.38,40.0,0.4101972930907313,0.8408785545951174,0.9262622380152812,0.3194132719586739,1.4891062005968747,0.4036744000772874,1.04993564993565,0.0085830060027841,9.220839096357768e-05,979547.6,0.4101972930907313,0.5898027069092686,1.0,979547.6,979547.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Palm Oil_2015_R1,150,Palm Oil,2015,1,2304079.73,35.0,0.4174164146654768,0.858917725038968,0.944341331452102,0.3304205535737415,1.4125728853273902,0.3973093100582766,1.028979907264297,0.0082081608515671,9.173470323823502e-05,961760.7,0.4174164146654768,0.5825835853345231,1.0,961760.7,961760.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Palm Oil_2016_R1,150,Palm Oil,2016,1,2257307.94,45.0,0.3374472248567026,0.7173016101648939,0.8902946888141454,0.2268360988429371,1.725859429309773,0.4533786312675977,1.0045789875349784,0.0091620177691195,9.151642719868216e-05,761722.3,0.3374472248567026,0.6625527751432974,1.0,761722.3,761722.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Palm Oil_2017_R1,150,Palm Oil,2017,1,2601934.38,49.0,0.34382139568024,0.6574337320528428,0.8565588537248197,0.1986645953748428,1.872885746730042,0.4812364403462507,1.0432106680343634,0.0089034896978102,9.113278046113189e-05,894600.71,0.34382139568024,0.6561786043197599,1.0,894600.71,894600.71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Palm Oil_2018_R1,150,Palm Oil,2018,1,2665582.07,52.0,0.2339762624528758,0.6180516888005628,0.8352989221599918,0.165334246864264,1.978892907936542,0.5008278529189292,0.9672573641591362,0.0085192697768762,9.074410163339382e-05,623682.93,0.2339762624528758,0.7660237375471242,1.0,623682.93,623682.93,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Palm Oil_2019_R1,150,Palm Oil,2019,1,2793505.8,52.0,0.2562646155952137,0.6590244881539175,0.8421755093545893,0.1741374655806141,1.962503606401185,0.4966799686823068,1.009608785175017,0.0081773556872969,9.01631953836444e-05,715876.69,0.2562646155952137,0.7437353844047863,1.0,715876.69,715876.69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Palm Oil_2020_R1,150,Palm Oil,2020,1,2517831.94,51.0,0.2913411011856494,0.6884027057024306,0.8719007234454256,0.187015374243214,1.9680123038508168,0.500533972684643,1.0908636420447444,0.0080827656636223,8.985533291400844e-05,733547.93,0.2913411011856494,0.7086588988143505,1.0,733547.93,733547.93,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Palm Oil_2021_R1,150,Palm Oil,2021,1,2026733.29,64.0,0.3040545852977034,0.6456417410501999,0.8365930822599749,0.1733944516641684,2.0923467370464657,0.5031030435595234,1.009207365892714,0.0076697411209221,8.950948800572861e-05,616237.55,0.3040545852977034,0.6959454147022965,1.0,616237.55,616237.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Palm Oil_2022_R1,150,Palm Oil,2022,1,1598419.52,79.0,0.262171454212471,0.5999588643662208,0.7644105660071017,0.1498215048833134,2.214676063628888,0.5068549021310473,0.9861178369652946,0.007520482966796,8.89679715302491e-05,419059.97,0.262171454212471,0.7378285457875289,1.0,419059.97,419059.97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Palm Oil_2023_R1,150,Palm Oil,2023,1,1426992.06,71.0,0.2411672283586497,0.6261615919572809,0.8073190820697345,0.1551477418186091,2.1555680494269165,0.5056837744341889,1.0065573770491802,0.0067874016199227,8.832361773538245e-05,344143.72,0.2411672283586497,0.7588327716413503,1.0,344143.72,344143.72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Rice_2010_R1,150,Rice,2010,1,4932.0,10.0,0.6500405515004055,0.8773317112733171,0.9568126520681264,0.4558433462321966,1.1955714396477046,0.5192300789601247,0.5065853924023076,0.013559221720796,0.0086151590138392,3206.0,0.6500405515004055,0.3499594484995945,,,,,,,,,3206.0,0.6500405515004055,0.3499594484995945,,0,0,capacity_history_insufficient,,capacity_history_insufficient
150_Rice_2011_R1,150,Rice,2011,1,7543.0,11.0,0.438950019885987,0.832029696407265,0.9505501789738828,0.2820042811158136,1.5011463164064047,0.6260266382086612,0.531023727303108,0.0139243409831437,0.0088925559222588,3311.0,0.438950019885987,0.561049980114013,1.0,3311.0,3311.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Rice_2012_R1,150,Rice,2012,1,3350.0,10.0,0.6059701492537314,0.9059701492537312,0.9782089552238804,0.4171503675651593,1.2157932815300068,0.5280123133035286,0.4864676501335811,0.0131084431107717,0.008334859864444,2030.0,0.6059701492537314,0.3940298507462686,1.0,2030.0,2030.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Rice_2013_R1,150,Rice,2013,1,5842.0,9.0,0.6266689489900719,0.9003765833618622,0.9674768914755218,0.438936792807423,1.1850179615334473,0.5393249164225582,0.5160326399264452,0.0133532075093749,0.0085242896425297,3661.0,0.6266689489900719,0.3733310510099281,1.0,3661.0,3661.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Rice_2014_R1,150,Rice,2014,1,4242.35,13.0,0.6827583768430233,0.9184767876294976,0.991785213384091,0.4992365380993555,1.029261431289828,0.4012794359060801,0.4836544437538844,0.0135306478928188,0.0086675887505763,2896.5,0.6827583768430233,0.3172416231569767,1.0,2896.5,2896.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Rice_2015_R1,150,Rice,2015,1,2353.18,11.0,0.5199772223119353,0.9582777348099168,0.9904044739458944,0.3712163635567092,1.1797841307255286,0.4920081974008428,0.5342710426434472,0.0143376700177409,0.0090817356205852,1223.6,0.5199772223119353,0.4800227776880647,1.0,1223.6,1223.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Rice_2016_R1,150,Rice,2016,1,3944.29,17.0,0.3859883527833906,0.8586539022232137,0.9981999295183668,0.2786521076251678,1.3623556515145971,0.4808517700838435,0.4565217391304347,0.0142595708255851,0.0090601262926695,1522.45,0.3859883527833906,0.6140116472166093,1.0,1522.45,1522.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Rice_2017_R1,150,Rice,2017,1,4661.280000000001,31.0,0.5559867675831531,0.9038053925102116,0.985222943054268,0.3846289411486496,1.2295164573185264,0.3580434008934714,0.5553785706700648,0.0142279528438275,0.009022145265652,2591.61,0.5559867675831531,0.4440132324168468,1.0,2591.61,2591.61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Rice_2018_R1,150,Rice,2018,1,5248.86,30.0,0.7258014121161548,0.954121466375556,0.9876963759749736,0.5651693543937598,0.8881562779224532,0.261130472083456,0.5276739418786929,0.0136990328365229,0.0086206896551724,3809.63,0.7258014121161548,0.2741985878838452,1.0,3809.63,3809.63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Rice_2019_R1,150,Rice,2019,1,4638.55,29.0,0.5745890418341939,0.9011781699022324,0.9634390057237714,0.4126580826976423,1.2113966323558767,0.3597535510744664,0.5418417577140113,0.0141057200704994,0.0089261563429807,2665.26,0.5745890418341939,0.4254109581658061,1.0,2665.26,2665.26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Rice_2020_R1,150,Rice,2020,1,9326.16,34.0,0.7617336610137506,0.9476955145526134,0.9865207116326548,0.6069986919663974,0.8325973321099089,0.2361066959256912,0.5681341719077568,0.0150137517262187,0.0095246652888848,7104.05,0.7617336610137506,0.2382663389862493,1.0,7104.05,7104.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Rice_2021_R1,150,Rice,2021,1,6956.08,34.0,0.7774896205909075,0.9489956987268692,0.986621775482743,0.6234580338046279,0.8338638642775895,0.2364658572079365,0.5643100011724704,0.0139391975558667,0.0088614393125671,5408.28,0.7774896205909075,0.2225103794090924,1.0,5408.28,5408.28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Rice_2022_R1,150,Rice,2022,1,7091.099999999999,34.0,0.6142008997193665,0.920280351426436,0.9652888832480148,0.4422179758043303,1.193493058939886,0.338448961927906,0.6618541033434651,0.0146931148483541,0.0093416370106761,4355.36,0.6142008997193665,0.3857991002806334,1.0,4355.36,4355.36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Rice_2023_R1,150,Rice,2023,1,5951.639999999999,36.0,0.65509170581554,0.9177924067987984,0.9728410992600356,0.4730695407351226,1.1467127276970928,0.3199962794646571,0.640698072316642,0.0146062361580269,0.0092739798622151,3898.87,0.65509170581554,0.34490829418446,1.0,3898.87,3898.87,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Sugar_2010_R1,150,Sugar,2010,1,15403.0,21.0,0.2239174186846718,0.5632668960592092,0.8557423878465232,0.1570873870452459,2.004310454643938,0.6583332840019022,0.073809463273245,0.104209513945402,0.0005499037668408,3449.0,0.2239174186846718,0.7760825813153281,,,,,,,,,3449.0,0.22391741868467183,0.7760825813153281,,0,0,capacity_history_insufficient,,capacity_history_insufficient
150_Sugar_2011_R1,150,Sugar,2011,1,44018.0,25.0,0.4294606751783361,0.799627425144259,0.92103230496615,0.2790615186665805,1.621995845833648,0.503901341363506,0.1255165977869617,0.1055103337136673,0.0005500550055005,18904.0,0.4294606751783361,0.5705393248216639,1.0,18904.0,18904.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
150_Sugar_2012_R1,150,Sugar,2012,1,27992.0,19.0,0.5593741068876822,0.8523506716204629,0.9205844527007716,0.3761681419040968,1.389016768063062,0.4717424194867463,0.037747044593546,0.1049766099626525,0.0005495511998534,15658.0,0.5593741068876822,0.4406258931123178,1.0,15658.0,15658.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
